log_id,date_key,machine_id,shift_id,stage_id,units_produced,scrap_count
7324,20250201,10,1,4,435,2
7325,20240610,5,3,2,391,9
7326,20240507,16,3,5,486,5
7327,20241109,12,2,4,576,2
7328,20241127,13,1,4,495,1
7329,20240529,9,3,3,412,8
7330,20250329,17,2,6,579,2
7331,20240205,12,3,4,610,3
7332,20240621,5,3,2,406,5
7333,20250223,12,1,4,630,1
7334,20240122,1,1,1,578,10
7335,20240724,16,1,5,500,0
7336,20240506,12,3,4,525,4
7337,20241201,9,1,3,498,7
7338,20250320,13,2,4,373,3
7339,20241221,17,3,6,567,5
7340,20250315,17,1,6,640,2
7341,20240804,4,3,2,521,6
7342,20240405,14,3,4,423,5
7343,20250220,19,2,7,568,3
7344,20250304,7,2,3,396,8
7345,20240612,3,2,1,404,5
7346,20240527,1,3,1,457,7
7347,20240118,12,3,4,489,4
7348,20241020,15,2,5,459,3
7349,20240713,11,3,4,413,4
7350,20240530,10,2,4,499,5
7351,20241230,2,2,1,443,4
7352,20240502,4,1,2,583,5
7353,20250203,17,2,6,579,3
7354,20240705,17,1,6,639,2
7355,20250328,8,2,3,565,7
7356,20250327,14,3,4,450,7
7357,20240528,4,1,2,589,10
7358,20240413,6,3,3,463,4
7359,20240830,19,3,7,485,4
7360,20240818,4,2,2,620,10
7361,20240724,3,2,1,388,6
7362,20240716,6,3,3,504,6
7363,20250130,7,2,3,504,3
7364,20250203,14,2,4,384,7
7365,20241202,12,2,4,571,2
7366,20240327,16,3,5,489,5
7367,20240521,8,1,3,593,6
7368,20241112,2,1,1,476,6
7369,20240717,13,3,4,377,3
7370,20240215,8,2,3,514,4
7371,20241014,16,2,5,484,5
7372,20240115,4,1,2,581,7
7373,20240213,16,3,5,438,4
7374,20250204,6,3,3,388,8
7375,20240617,4,2,2,576,14
7376,20241105,16,2,5,562,4
7377,20240213,13,2,4,483,2
7378,20240407,5,3,2,399,14
7379,20240917,15,1,5,540,4
7380,20240418,8,3,3,517,5
7381,20241009,7,3,3,479,4
7382,20250106,14,3,4,422,8
7383,20241208,7,1,3,442,4
7384,20240413,7,2,3,402,8
7385,20240912,18,2,6,565,2
7386,20250113,10,3,4,411,4
7387,20240724,18,3,6,539,2
7388,20241130,14,1,4,448,10
7389,20240212,10,1,4,448,5
7390,20241218,7,2,3,492,4
7391,20240901,7,3,3,498,4
7392,20241013,7,1,3,464,9
7393,20241220,5,1,2,311,5
7394,20240929,1,3,1,480,9
7395,20240323,14,3,4,402,2
7396,20240419,18,3,6,497,1
7397,20250313,13,3,4,511,6
7398,20240708,8,3,3,510,5
7399,20241014,8,3,3,517,6
7400,20250227,10,1,4,508,4
7401,20250131,17,3,6,551,2
7402,20240907,6,2,3,520,8
7403,20240730,15,3,5,479,2
7404,20241017,15,2,5,497,3
7405,20240512,16,2,5,441,0
7406,20240719,8,2,3,575,7
7407,20241011,19,3,7,509,4
7408,20241121,15,3,5,508,3
7409,20250212,3,2,1,333,4
7410,20240404,6,3,3,527,5
7411,20241004,8,1,3,574,8
7412,20250325,16,1,5,494,1
7413,20250304,15,1,5,512,0
7414,20241120,13,1,4,495,5
7415,20240806,15,3,5,563,2
7416,20240329,18,2,6,522,2
7417,20240312,13,3,4,480,7
7418,20240903,8,1,3,519,4
7419,20240508,14,3,4,398,4
7420,20240730,11,3,4,440,7
7421,20250303,6,1,3,490,5
7422,20241208,1,2,1,513,10
7423,20240405,2,3,1,414,10
7424,20240315,13,3,4,493,7
7425,20250226,1,1,1,467,6
7426,20240223,4,2,2,578,5
7427,20241209,2,1,1,481,8
7428,20250216,16,1,5,438,3
7429,20240223,3,3,1,419,7
7430,20240805,17,2,6,552,1
7431,20240116,5,1,2,392,6
7432,20240408,8,3,3,467,1
7433,20240120,12,1,4,569,5
7434,20240215,12,3,4,486,5
7435,20250326,1,2,1,498,9
7436,20240711,1,1,1,540,8
7437,20250117,15,2,5,477,4
7438,20240227,17,2,6,590,1
7439,20250312,2,3,1,399,7
7440,20240420,17,1,6,625,3
7441,20240508,9,1,3,567,5
7442,20241202,12,3,4,605,6
7443,20240712,4,3,2,542,14
7444,20250216,13,2,4,500,2
7445,20241205,4,1,2,526,11
7446,20241121,7,1,3,542,4
7447,20240108,14,3,4,444,5
7448,20240129,9,3,3,446,2
7449,20240421,1,3,1,536,8
7450,20250310,1,1,1,521,10
7451,20240609,4,1,2,566,1
7452,20240510,1,2,1,530,8
7453,20240706,10,3,4,321,4
7454,20240611,2,2,1,521,10
7455,20240715,15,1,5,483,1
7456,20241229,3,2,1,374,8
7457,20240722,9,2,3,450,4
7458,20240730,17,2,6,610,5
7459,20240418,13,3,4,410,2
7460,20241002,3,1,1,372,9
7461,20240313,4,3,2,521,7
7462,20240615,4,2,2,561,5
7463,20240916,11,3,4,401,3
7464,20240830,7,1,3,396,3
7465,20241001,11,1,4,573,6
7466,20240411,11,2,4,434,8
7467,20240621,10,2,4,386,6
7468,20240619,5,3,2,340,8
7469,20240520,13,1,4,453,6
7470,20250131,12,1,4,574,3
7471,20240706,10,3,4,452,3
7472,20250316,7,1,3,443,1
7473,20240326,19,2,7,506,2
7474,20240221,19,2,7,581,1
7475,20240420,19,3,7,517,7
7476,20250312,12,3,4,571,3
7477,20241230,15,3,5,405,4
7478,20241207,5,2,2,390,7
7479,20240212,14,3,4,511,6
7480,20240729,12,1,4,543,5
7481,20250331,11,3,4,441,8
7482,20240718,5,1,2,407,5
7483,20241024,16,2,5,450,2
7484,20241211,18,1,6,581,3
7485,20240827,12,1,4,544,3
7486,20240424,5,1,2,352,10
7487,20240126,16,2,5,529,4
7488,20250210,12,1,4,569,3
7489,20241025,2,1,1,505,8
7490,20240317,6,3,3,510,2
7491,20250215,4,3,2,531,6
7492,20240516,13,3,4,403,7
7493,20240120,10,1,4,380,7
7494,20250315,17,1,6,610,4
7495,20240729,14,2,4,355,3
7496,20240827,15,1,5,502,2
7497,20240208,8,1,3,530,10
7498,20250310,18,2,6,631,2
7499,20240924,3,1,1,301,8
7500,20240725,17,2,6,587,1
7501,20250314,7,2,3,541,7
7502,20240923,13,3,4,447,4
7503,20240602,16,1,5,523,5
7504,20240211,5,3,2,368,5
7505,20250214,4,1,2,559,7
7506,20240111,10,3,4,244,6
7507,20241020,13,2,4,471,4
7508,20240407,10,2,4,356,3
7509,20250302,14,2,4,370,3
7510,20241001,12,2,4,522,8
7511,20250323,1,1,1,591,12
7512,20250124,7,1,3,592,6
7513,20250305,9,3,3,473,5
7514,20250106,8,1,3,531,2
7515,20240817,13,1,4,416,7
7516,20250103,14,3,4,427,5
7517,20250301,12,2,4,595,2
7518,20240807,8,3,3,499,9
7519,20240305,18,3,6,482,3
7520,20241220,16,2,5,504,6
7521,20240819,11,3,4,492,5
7522,20241123,16,3,5,385,1
7523,20250318,14,3,4,410,2
7524,20240221,3,1,1,462,8
7525,20250108,2,2,1,477,10
7526,20250306,3,2,1,387,7
7527,20250110,4,3,2,569,2
7528,20240919,5,1,2,365,9
7529,20240923,10,2,4,310,6
7530,20241224,2,2,1,398,2
7531,20241112,12,3,4,556,1
7532,20241119,5,3,2,399,10
7533,20250212,5,3,2,367,7
7534,20250130,1,2,1,498,6
7535,20240602,4,3,2,523,7
7536,20241223,12,3,4,481,10
7537,20241231,12,3,4,502,9
7538,20240519,16,1,5,396,5
7539,20250302,17,3,6,548,0
7540,20240220,10,2,4,387,6
7541,20240426,17,3,6,582,6
7542,20250224,17,2,6,590,1
7543,20240215,18,1,6,612,3
7544,20241104,2,1,1,548,3
7545,20240328,4,3,2,571,7
7546,20240726,19,2,7,557,5
7547,20250111,11,3,4,451,7
7548,20240925,17,3,6,542,7
7549,20240329,12,2,4,562,4
7550,20250115,2,2,1,547,4
7551,20240427,6,2,3,510,4
7552,20240223,9,2,3,557,5
7553,20250316,5,2,2,286,8
7554,20240425,9,1,3,456,3
7555,20240427,8,1,3,568,5
7556,20240916,8,1,3,552,1
7557,20240315,6,2,3,553,6
7558,20241031,3,2,1,426,7
7559,20240107,5,2,2,326,9
7560,20241231,9,3,3,456,5
7561,20240501,7,1,3,375,1
7562,20240111,4,1,2,546,7
7563,20241213,7,3,3,481,3
7564,20250313,5,3,2,415,8
7565,20240802,11,1,4,500,3
7566,20250304,15,2,5,444,1
7567,20241005,2,1,1,480,8
7568,20240128,13,2,4,399,6
7569,20240822,16,1,5,541,8
7570,20250101,7,1,3,427,8
7571,20241108,8,3,3,476,4
7572,20240126,6,3,3,475,4
7573,20250212,7,2,3,410,8
7574,20240223,18,2,6,613,3
7575,20240129,7,1,3,419,9
7576,20241218,3,3,1,339,6
7577,20240612,5,2,2,249,4
7578,20240926,1,2,1,513,8
7579,20241129,15,2,5,484,4
7580,20240204,3,1,1,368,9
7581,20241012,8,2,3,561,5
7582,20241213,9,2,3,510,2
7583,20240929,15,3,5,482,4
7584,20250326,10,3,4,479,6
7585,20240726,2,3,1,486,4
7586,20240825,5,1,2,340,7
7587,20250217,19,3,7,489,3
7588,20240402,13,3,4,482,6
7589,20240621,11,3,4,467,4
7590,20240319,1,3,1,498,8
7591,20240419,15,2,5,474,4
7592,20240804,18,1,6,607,0
7593,20250310,16,2,5,442,4
7594,20241223,9,2,3,481,7
7595,20240415,1,1,1,580,6
7596,20240216,11,2,4,442,4
7597,20240629,9,3,3,405,3
7598,20240304,11,1,4,440,4
7599,20240902,13,2,4,510,8
7600,20240831,2,2,1,490,6
7601,20250225,14,3,4,392,8
7602,20241115,6,2,3,471,6
7603,20240327,8,2,3,542,8
7604,20240804,18,2,6,548,5
7605,20240107,16,1,5,503,4
7606,20241004,12,1,4,531,7
7607,20241202,11,2,4,432,4
7608,20240728,6,2,3,466,6
7609,20240617,3,3,1,390,4
7610,20241125,14,1,4,427,3
7611,20240517,2,1,1,504,2
7612,20250316,11,1,4,330,2
7613,20250125,3,2,1,386,6
7614,20250115,18,3,6,537,5
7615,20241101,1,3,1,545,8
7616,20240817,1,2,1,476,1
7617,20241103,12,2,4,543,7
7618,20240609,15,3,5,535,3
7619,20240101,5,3,2,283,6
7620,20240823,6,1,3,527,5
7621,20250312,16,2,5,440,3
7622,20240706,12,1,4,538,5
7623,20250221,12,3,4,490,2
7624,20240104,3,1,1,403,8
7625,20250204,2,3,1,569,8
7626,20240511,7,3,3,474,2
7627,20250302,2,1,1,539,9
7628,20240805,7,2,3,473,6
7629,20240916,11,1,4,417,4
7630,20240101,11,1,4,501,7
7631,20240311,14,2,4,479,9
7632,20240626,3,2,1,384,12
7633,20240707,14,1,4,485,1
7634,20241017,11,3,4,480,2
7635,20240108,4,1,2,635,8
7636,20240909,17,3,6,556,7
7637,20250211,16,2,5,427,2
7638,20241018,3,2,1,408,11
7639,20250309,10,3,4,483,7
7640,20240831,15,1,5,456,2
7641,20240502,8,2,3,470,7
7642,20241025,18,3,6,551,4
7643,20241009,3,3,1,387,6
7644,20240201,7,1,3,460,4
7645,20241129,10,3,4,452,3
7646,20250111,9,3,3,444,7
7647,20240525,14,1,4,321,5
7648,20240604,14,2,4,535,4
7649,20250216,11,2,4,428,2
7650,20240116,1,2,1,477,5
7651,20241220,4,3,2,572,6
7652,20240216,6,3,3,456,8
7653,20240907,5,1,2,386,6
7654,20240705,3,3,1,433,8
7655,20240131,2,3,1,503,11
7656,20240916,3,2,1,410,9
7657,20250224,9,3,3,522,7
7658,20240117,19,3,7,456,2
7659,20240208,19,3,7,543,6
7660,20241030,17,1,6,589,1
7661,20250305,18,3,6,587,6
7662,20250307,11,1,4,490,7
7663,20240208,12,2,4,516,2
7664,20240511,3,3,1,442,5
7665,20240130,18,1,6,615,1
7666,20240606,6,2,3,523,3
7667,20241004,7,3,3,371,0
7668,20240721,1,1,1,513,13
7669,20240306,6,1,3,509,8
7670,20240417,18,2,6,571,2
7671,20240924,13,3,4,479,2
7672,20240809,19,3,7,460,3
7673,20241018,7,3,3,446,2
7674,20240118,19,1,7,551,3
7675,20240330,9,3,3,433,4
7676,20240629,3,1,1,402,10
7677,20240911,12,1,4,548,6
7678,20250330,18,2,6,471,3
7679,20240909,8,1,3,525,4
7680,20240913,9,2,3,451,5
7681,20250117,13,2,4,487,7
7682,20250317,8,3,3,484,4
7683,20241211,10,2,4,393,9
7684,20240327,17,3,6,605,3
7685,20240330,7,2,3,500,6
7686,20240824,17,1,6,632,2
7687,20250124,18,3,6,534,3
7688,20240310,2,1,1,516,10
7689,20240213,3,3,1,397,11
7690,20240718,19,1,7,554,2
7691,20240531,1,2,1,528,8
7692,20240326,10,3,4,351,5
7693,20240119,14,3,4,486,3
7694,20240410,13,3,4,433,5
7695,20250205,9,2,3,508,7
7696,20240404,6,1,3,575,3
7697,20240910,6,2,3,541,4
7698,20241222,19,2,7,500,1
7699,20240130,10,2,4,436,1
7700,20240905,3,1,1,482,7
7701,20250301,18,2,6,597,2
7702,20240202,19,3,7,487,2
7703,20240816,5,2,2,338,4
7704,20240112,11,1,4,526,2
7705,20240427,10,3,4,341,5
7706,20241215,17,1,6,602,4
7707,20240603,4,2,2,609,2
7708,20250226,18,1,6,588,1
7709,20250127,18,3,6,528,4
7710,20240902,1,1,1,499,1
7711,20250208,14,3,4,419,4
7712,20241127,8,3,3,469,5
7713,20240903,2,2,1,470,10
7714,20240129,19,2,7,553,3
7715,20240609,15,3,5,529,4
7716,20240822,2,1,1,521,9
7717,20240708,4,3,2,517,11
7718,20240426,1,2,1,555,10
7719,20240927,19,1,7,551,2
7720,20240914,10,3,4,310,9
7721,20240628,1,2,1,508,6
7722,20250107,15,3,5,533,4
7723,20240620,4,3,2,544,7
7724,20250313,7,3,3,428,2
7725,20240930,7,1,3,550,6
7726,20240915,18,2,6,532,3
7727,20240514,13,2,4,396,5
7728,20240619,10,3,4,285,6
7729,20240728,8,3,3,517,2
7730,20240823,10,3,4,401,5
7731,20250225,14,1,4,519,5
7732,20250224,14,2,4,431,8
7733,20240704,11,3,4,434,3
7734,20250220,6,2,3,494,5
7735,20241229,1,3,1,497,9
7736,20250318,19,2,7,493,4
7737,20240404,7,3,3,576,5
7738,20250112,18,1,6,604,4
7739,20240111,3,3,1,419,8
7740,20240308,11,3,4,476,7
7741,20250113,5,3,2,405,5
7742,20240728,19,3,7,516,0
7743,20240714,2,3,1,435,11
7744,20250103,4,2,2,580,9
7745,20240407,10,2,4,432,5
7746,20240402,2,1,1,462,4
7747,20240122,8,3,3,546,3
7748,20250325,1,2,1,524,3
7749,20240620,6,2,3,527,2
7750,20250117,11,3,4,509,6
7751,20240513,10,3,4,392,4
7752,20250301,13,1,4,490,6
7753,20240125,1,1,1,558,9
7754,20240703,2,2,1,451,7
7755,20240325,3,1,1,442,7
7756,20240224,9,2,3,489,7
7757,20240907,5,1,2,332,10
7758,20240523,10,3,4,541,1
7759,20241216,10,1,4,328,4
7760,20250201,12,2,4,496,7
7761,20240615,18,1,6,626,4
7762,20250215,1,2,1,539,6
7763,20240811,3,2,1,375,9
7764,20240807,5,1,2,426,8
7765,20240627,17,1,6,646,4
7766,20240428,8,2,3,527,6
7767,20250308,17,3,6,632,3
7768,20240921,9,1,3,434,3
7769,20250317,6,2,3,525,6
7770,20250304,17,3,6,596,2
7771,20240529,8,2,3,553,4
7772,20250219,7,1,3,448,2
7773,20250328,7,2,3,430,4
7774,20240802,15,2,5,519,6
7775,20240715,7,2,3,491,8
7776,20240211,8,1,3,561,1
7777,20240222,9,3,3,504,4
7778,20250318,15,3,5,447,6
7779,20241125,2,3,1,451,5
7780,20240907,7,3,3,376,5
7781,20241021,15,1,5,506,0
7782,20250112,18,2,6,600,3
7783,20240927,18,3,6,551,2
7784,20250330,10,3,4,560,7
7785,20250216,18,1,6,595,3
7786,20240502,1,2,1,516,4
7787,20250101,7,2,3,452,10
7788,20250121,3,3,1,377,11
7789,20241204,14,3,4,396,3
7790,20240922,12,2,4,574,5
7791,20241213,14,1,4,436,5
7792,20240129,4,2,2,538,10
7793,20240204,13,2,4,414,6
7794,20240106,16,3,5,435,4
7795,20250130,16,1,5,493,2
7796,20240420,5,1,2,461,8
7797,20241020,6,1,3,449,6
7798,20240317,6,3,3,459,7
7799,20241214,18,1,6,594,1
7800,20240526,6,1,3,427,4
7801,20240307,7,3,3,381,6
7802,20250126,16,2,5,445,2
7803,20240108,9,1,3,469,3
7804,20240501,13,2,4,470,8
7805,20241205,12,1,4,549,7
7806,20240623,19,2,7,526,3
7807,20250122,1,2,1,529,4
7808,20240627,8,3,3,555,5
7809,20240325,4,3,2,588,9
7810,20250326,19,1,7,502,3
7811,20240214,5,1,2,424,10
7812,20240515,17,3,6,562,2
7813,20241208,3,1,1,447,9
7814,20240116,19,1,7,548,2
7815,20241128,1,3,1,497,9
7816,20240713,1,2,1,519,3
7817,20240109,9,1,3,477,7
7818,20241111,5,3,2,308,4
7819,20241129,7,1,3,435,6
7820,20241128,6,1,3,520,1
7821,20241122,17,3,6,582,4
7822,20240115,17,3,6,588,2
7823,20241122,13,1,4,450,9
7824,20240411,12,1,4,564,3
7825,20240813,4,2,2,591,9
7826,20250228,8,2,3,561,1
7827,20241004,5,3,2,359,6
7828,20250211,5,1,2,376,5
7829,20240422,13,3,4,451,5
7830,20250303,11,3,4,402,6
7831,20240101,8,1,3,539,1
7832,20240922,8,2,3,549,1
7833,20240726,1,3,1,515,5
7834,20240419,13,3,4,428,10
7835,20240718,5,1,2,403,7
7836,20250315,8,2,3,505,6
7837,20250103,17,2,6,609,3
7838,20241101,13,1,4,471,5
7839,20240112,9,3,3,454,3
7840,20241210,2,1,1,480,8
7841,20240706,19,1,7,558,5
7842,20240602,17,2,6,580,8
7843,20250102,7,3,3,463,4
7844,20241129,3,3,1,389,6
7845,20250228,19,2,7,590,3
7846,20250223,19,3,7,564,1
7847,20250111,9,3,3,431,3
7848,20241005,10,1,4,424,4
7849,20240619,14,1,4,392,5
7850,20240513,18,1,6,580,2
7851,20250328,15,3,5,553,3
7852,20250302,1,3,1,482,8
7853,20240125,6,3,3,490,4
7854,20240118,15,3,5,502,4
7855,20240708,6,2,3,449,8
7856,20240520,18,2,6,548,1
7857,20240212,1,3,1,450,11
7858,20241129,3,1,1,395,5
7859,20241010,17,1,6,538,2
7860,20240525,16,2,5,499,3
7861,20241110,8,2,3,586,7
7862,20250319,17,3,6,570,4
7863,20241114,8,3,3,467,3
7864,20250316,17,3,6,551,4
7865,20240401,9,3,3,447,6
7866,20240627,12,3,4,483,4
7867,20240225,19,1,7,585,2
7868,20240603,4,1,2,604,10
7869,20240608,11,3,4,402,2
7870,20240420,4,1,2,601,5
7871,20240516,14,3,4,488,4
7872,20240819,14,3,4,510,3
7873,20240807,6,2,3,623,1
7874,20240308,17,1,6,587,3
7875,20241028,2,1,1,607,8
7876,20240905,8,2,3,518,6
7877,20241118,4,1,2,562,6
7878,20250213,10,2,4,428,8
7879,20250126,7,1,3,427,6
7880,20240106,4,3,2,551,5
7881,20241006,16,2,5,417,4
7882,20250307,14,3,4,386,4
7883,20240403,16,3,5,512,4
7884,20250304,9,1,3,497,7
7885,20240925,4,2,2,566,6
7886,20240715,6,3,3,495,7
7887,20240125,1,3,1,533,7
7888,20240527,7,2,3,355,4
7889,20240427,1,1,1,550,4
7890,20241203,19,3,7,512,3
7891,20250101,8,1,3,549,4
7892,20241203,3,2,1,479,8
7893,20240306,1,1,1,488,9
7894,20241027,1,2,1,478,8
7895,20250104,7,1,3,353,2
7896,20240623,13,1,4,447,6
7897,20241114,1,3,1,539,9
7898,20240316,16,1,5,484,1
7899,20240423,14,3,4,322,6
7900,20240420,4,2,2,548,10
7901,20240905,12,2,4,490,8
7902,20250314,12,3,4,480,4
7903,20240721,17,1,6,619,1
7904,20240526,15,2,5,463,4
7905,20240204,10,2,4,479,2
7906,20241104,3,2,1,423,7
7907,20240126,12,3,4,518,2
7908,20240825,1,2,1,504,4
7909,20240114,1,2,1,541,7
7910,20250108,10,2,4,458,4
7911,20240214,18,2,6,581,3
7912,20250303,15,3,5,503,3
7913,20240803,2,3,1,451,11
7914,20240820,17,1,6,623,1
7915,20240711,8,2,3,519,3
7916,20240220,9,3,3,465,5
7917,20250302,11,1,4,473,8
7918,20250109,6,1,3,489,6
7919,20240801,14,2,4,377,7
7920,20240530,1,1,1,546,7
7921,20250315,7,3,3,499,3
7922,20241001,9,1,3,544,9
7923,20241203,11,1,4,432,5
7924,20240316,16,3,5,512,2
7925,20250314,19,1,7,550,2
7926,20240807,2,1,1,519,4
7927,20241213,15,1,5,488,5
7928,20250319,3,1,1,447,7
7929,20240705,4,2,2,572,6
7930,20241015,7,2,3,364,5
7931,20250206,12,3,4,535,6
7932,20240128,4,1,2,620,11
7933,20250113,10,3,4,379,7
7934,20240628,6,2,3,555,4
7935,20240909,14,1,4,418,2
7936,20240505,3,1,1,482,2
7937,20240625,17,2,6,536,2
7938,20240206,11,1,4,586,10
7939,20250213,10,1,4,517,6
7940,20240408,10,2,4,388,2
7941,20240407,10,3,4,262,3
7942,20240506,3,3,1,423,6
7943,20240616,15,1,5,469,4
7944,20240320,17,2,6,602,2
7945,20241020,18,3,6,560,7
7946,20241128,19,3,7,492,4
7947,20240505,19,1,7,593,1
7948,20241208,12,3,4,541,4
7949,20241105,5,2,2,436,13
7950,20240529,16,3,5,456,1
7951,20240116,15,2,5,454,3
7952,20240128,15,2,5,538,3
7953,20250222,6,1,3,497,4
7954,20250319,12,3,4,471,8
7955,20240621,2,1,1,549,7
7956,20240215,9,3,3,544,8
7957,20241123,4,1,2,578,5
7958,20240823,5,1,2,519,13
7959,20250314,8,1,3,547,3
7960,20240801,10,3,4,365,3
7961,20240325,7,1,3,425,5
7962,20241008,14,2,4,512,5
7963,20240819,5,3,2,315,8
7964,20240325,16,2,5,507,3
7965,20250212,15,1,5,500,0
7966,20240305,5,1,2,362,4
7967,20240513,3,2,1,478,11
7968,20240530,10,1,4,395,3
7969,20240424,5,3,2,338,11
7970,20240304,15,2,5,544,2
7971,20241208,18,3,6,593,3
7972,20250302,8,3,3,524,6
7973,20241228,2,3,1,434,7
7974,20250210,8,1,3,530,5
7975,20241217,8,1,3,547,6
7976,20240606,4,2,2,572,4
7977,20240317,19,2,7,513,3
7978,20240525,18,3,6,568,4
7979,20241208,1,1,1,532,9
7980,20240812,15,1,5,459,5
7981,20250208,18,1,6,563,1
7982,20241108,12,2,4,522,7
7983,20240412,1,1,1,527,3
7984,20250210,7,3,3,531,4
7985,20241212,19,3,7,527,3
7986,20241027,1,3,1,463,13
7987,20250303,7,1,3,472,3
7988,20240328,2,3,1,446,5
7989,20250105,7,3,3,445,2
7990,20241029,19,2,7,560,2
7991,20240616,13,2,4,521,2
7992,20250310,5,1,2,388,2
7993,20240618,19,1,7,609,1
7994,20240514,1,1,1,561,6
7995,20240219,1,1,1,505,7
7996,20250307,18,1,6,651,3
7997,20241205,1,2,1,525,10
7998,20241212,5,2,2,328,9
7999,20240513,9,2,3,547,4
8000,20241212,12,3,4,582,8
8001,20240516,9,3,3,463,4
8002,20240901,18,2,6,558,1
8003,20240418,11,2,4,463,8
8004,20241108,1,1,1,555,6
8005,20241013,19,2,7,581,1
8006,20240121,10,1,4,457,6
8007,20240330,2,2,1,484,14
8008,20241022,7,1,3,542,6
8009,20240421,2,2,1,467,7
8010,20241027,19,1,7,590,2
8011,20240317,6,3,3,461,5
8012,20240625,10,3,4,418,5
8013,20241208,9,1,3,495,6
8014,20240527,8,1,3,543,3
8015,20240410,11,3,4,435,5
8016,20240902,9,2,3,536,5
8017,20240426,9,1,3,472,6
8018,20240401,8,2,3,507,5
8019,20250204,15,3,5,557,3
8020,20240128,2,3,1,499,7
8021,20250228,1,1,1,446,14
8022,20250325,9,2,3,463,5
8023,20240125,9,3,3,396,3
8024,20240227,13,2,4,413,5
8025,20241023,8,3,3,418,7
8026,20240513,5,1,2,381,13
8027,20241126,3,2,1,369,12
8028,20240905,4,2,2,564,6
8029,20240207,17,1,6,569,2
8030,20250124,16,1,5,493,3
8031,20250304,16,1,5,471,1
8032,20240315,3,1,1,515,12
8033,20240521,6,3,3,537,4
8034,20241117,1,2,1,541,8
8035,20240616,16,3,5,441,4
8036,20240915,15,1,5,589,3
8037,20250107,7,3,3,342,6
8038,20241220,2,3,1,404,7
8039,20240812,10,2,4,401,2
8040,20240531,15,2,5,583,3
8041,20240119,6,2,3,485,6
8042,20240525,2,1,1,487,7
8043,20250323,17,1,6,573,3
8044,20240828,1,2,1,547,9
8045,20250106,1,3,1,526,2
8046,20250115,4,2,2,586,9
8047,20241209,16,1,5,462,3
8048,20240824,8,3,3,487,4
8049,20240204,1,1,1,484,8
8050,20240708,19,2,7,545,3
8051,20240101,11,2,4,425,3
8052,20240601,17,3,6,537,1
8053,20250304,10,2,4,379,4
8054,20250308,12,1,4,539,4
8055,20240505,9,1,3,479,9
8056,20241210,7,1,3,485,2
8057,20250203,12,3,4,518,6
8058,20240813,15,1,5,509,3
8059,20240808,8,2,3,533,1
8060,20250206,17,3,6,542,3
8061,20250210,5,1,2,396,6
8062,20240729,14,1,4,438,6
8063,20240125,2,2,1,420,12
8064,20240116,16,2,5,519,1
8065,20240630,17,3,6,545,3
8066,20241124,3,1,1,444,4
8067,20240508,1,1,1,570,11
8068,20240211,18,2,6,598,6
8069,20250206,18,3,6,549,1
8070,20250221,4,2,2,551,11
8071,20241201,15,2,5,537,2
8072,20240823,19,3,7,541,6
8073,20241225,19,1,7,541,5
8074,20250314,10,1,4,368,8
8075,20250205,5,1,2,265,13
8076,20240203,19,3,7,525,4
8077,20241210,11,3,4,447,6
8078,20250115,7,3,3,490,2
8079,20240214,5,3,2,384,12
8080,20240513,12,3,4,558,9
8081,20240121,19,2,7,522,3
8082,20240501,15,1,5,559,4
8083,20240310,12,3,4,499,4
8084,20241217,4,1,2,603,8
8085,20241226,12,3,4,469,3
8086,20240217,18,1,6,596,0
8087,20240208,17,2,6,542,8
8088,20241013,19,1,7,551,3
8089,20240110,16,1,5,509,5
8090,20240130,11,3,4,429,1
8091,20240831,2,1,1,452,12
8092,20240930,16,2,5,512,4
8093,20250319,1,2,1,510,10
8094,20240328,17,2,6,579,5
8095,20240831,18,3,6,549,4
8096,20250115,13,3,4,573,5
8097,20241124,5,3,2,431,6
8098,20240115,6,3,3,526,6
8099,20240104,1,3,1,508,5
8100,20240709,10,2,4,418,5
8101,20240616,5,1,2,246,7
8102,20240109,1,2,1,490,5
8103,20240418,11,3,4,430,7
8104,20240516,7,2,3,343,10
8105,20240602,18,1,6,557,0
8106,20250122,10,3,4,261,2
8107,20240727,15,2,5,503,6
8108,20240928,4,2,2,587,6
8109,20240522,16,1,5,538,1
8110,20240408,15,3,5,498,3
8111,20250111,15,3,5,449,2
8112,20241103,12,1,4,493,9
8113,20240309,8,1,3,495,8
8114,20240903,8,1,3,509,5
8115,20240917,18,1,6,565,2
8116,20241002,6,3,3,467,4
8117,20240319,5,3,2,301,4
8118,20240525,2,2,1,493,13
8119,20240420,12,2,4,530,7
8120,20240914,4,2,2,562,9
8121,20240402,13,3,4,498,6
8122,20240113,17,3,6,537,2
8123,20240916,16,3,5,474,3
8124,20250301,9,2,3,484,7
8125,20240418,1,1,1,518,7
8126,20241125,15,1,5,550,4
8127,20240707,12,1,4,583,9
8128,20240404,5,1,2,333,7
8129,20240414,18,1,6,584,4
8130,20240108,2,3,1,471,9
8131,20240307,4,2,2,554,6
8132,20240709,15,1,5,540,2
8133,20241231,6,1,3,522,6
8134,20240912,12,1,4,613,5
8135,20240109,18,3,6,505,9
8136,20240426,4,1,2,576,5
8137,20240923,1,2,1,482,6
8138,20240408,15,3,5,504,4
8139,20241024,18,3,6,503,5
8140,20250131,14,3,4,419,2
8141,20240612,3,1,1,408,7
8142,20250110,15,1,5,494,3
8143,20240520,5,1,2,303,7
8144,20240924,3,1,1,416,8
